arm,model,run,run_id,t_min,score,loss,cost_usd,source,src_excerpt
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,332.5918318192164,0.7776863800523572,3.6764310017824173,46.95093689999996,trace_json,cp solution/basic_model.pt solution/basic_model_ft29.pt && cd solution && python finetune.py 2>&1 | tail -3 && cd .. && 
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,341.3580680251122,0.765333865710087,3.6497119699716567,48.07694489999995,trace_json,cp solution/basic_model.pt solution/basic_model_ft30.pt && cd solution && python finetune.py 2>&1 | tail -3 && cd .. && 
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,350.10927942593895,0.7629362395268792,3.6445639382600783,49.20786914999996,trace_json,cp solution/basic_model.pt solution/basic_model_ft31.pt && cd solution && python finetune.py 2>&1 | tail -3 && cd .. && 
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,358.8498199065526,0.7451700889311859,3.606799747824669,50.24264504999996,trace_json,cp solution/basic_model.pt solution/basic_model_ft32.pt && cd solution && python finetune.py 2>&1 | tail -3 && cd .. && 
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,367.65019135077796,0.7490426587132232,3.614974294900894,51.28091969999995,trace_json,cp solution/basic_model.pt solution/basic_model_ft33.pt && cd solution && python finetune.py 2>&1 | tail -3 && cd .. && 
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,376.4365140636762,0.7538230928072552,3.625108994960785,52.32268184999994,trace_json,cp solution/basic_model_ft33.pt solution/basic_model.pt && cd solution && python finetune.py 2>&1 | tail -3 && cd .. && 
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,377.36352953116096,0.7654321652123349,3.6499232959747316,53.36801024999994,trace_json,cp solution/basic_model_ft33.pt solution/basic_model.pt && bash score.sh 2>&1 | tail -1
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,382.6825776497523,0.7738924948622244,3.6681895159482956,53.529768749999945,tmp_subagent,br3c4h4lm.ou
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,389.6585804422696,0.7632617087089593,3.6452620413303376,54.23824934999995,trace_json,for i in {36..40}; do cp solution/basic_model.pt solution/basic_model_ft$((i-1)).pt && cd solution && python finetune.py
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,389.6585804422696,0.7661798521289792,3.6515313665866853,54.23824934999995,trace_json,for i in {36..40}; do cp solution/basic_model.pt solution/basic_model_ft$((i-1)).pt && cd solution && python finetune.py
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,389.6585804422696,0.765089204122513,3.6491860823631286,54.23824934999995,trace_json,for i in {36..40}; do cp solution/basic_model.pt solution/basic_model_ft$((i-1)).pt && cd solution && python finetune.py
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,389.6585804422696,0.771565165279704,3.663149291753769,54.23824934999995,trace_json,for i in {36..40}; do cp solution/basic_model.pt solution/basic_model_ft$((i-1)).pt && cd solution && python finetune.py
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,389.6585804422696,0.7738924948622244,3.6681895159482956,54.23824934999995,trace_json,for i in {36..40}; do cp solution/basic_model.pt solution/basic_model_ft$((i-1)).pt && cd solution && python finetune.py
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,400.79063758452736,0.7605720500070412,3.6394997713565824,55.40169524999995,trace_json,for i in {41..50}; do cp solution/basic_model.pt solution/basic_model_ft$i.pt && cd solution && python finetune.py 2>&1 
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,402.1765022158623,0.7605720500070412,3.6394997713565824,55.85308349999996,tmp_subagent,blh57ld1s.ou
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,403.01055135726926,0.765148277308588,3.6493130453825,55.85308349999996,trace_json,sleep 5 && bash score.sh 2>&1 | tail -1
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,411.7662487188975,0.7543153778310514,3.626155411839485,55.957438049999965,trace_json,cd solution && python finetune.py 2>&1 | tail -1 && cd .. && bash score.sh 2>&1 | tail -1 | tee score_ft_cont1.json
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,422.2890262166659,0.7389030163961667,3.593637568235397,58.138856399999966,trace_json,for i in {2..10}; do cd solution && python finetune.py 2>&1 | tail -1 && cd .. && bash score.sh 2>&1 | tail -1 | tee sco
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,441.1487933158875,0.7331944578546663,3.581719964146614,59.24680079999995,tmp_subagent,bt4ylkhxn.ou
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,442.7792240063349,0.7331944578546663,3.581719964146614,60.04760639999996,trace_json,for i in {11..20}; do cd solution && python finetune.py 2>&1 | tail -1 && cd .. && bash score.sh 2>&1 | tail -1 | tee sc
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,453.26637135744096,0.7389030163961667,3.593637568235397,61.21592594999996,trace_json,for i in {2..10}; do cd solution && python finetune_ultralow.py 2>&1 | tail -1 && cd .. && bash score.sh 2>&1 | tail -1 
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,453.26637135744096,0.7466906267555414,3.6100056532621383,61.21592594999996,trace_json,for i in {2..10}; do cd solution && python finetune_ultralow.py 2>&1 | tail -1 && cd .. && bash score.sh 2>&1 | tail -1 
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,455.427940984567,0.7549107550626183,3.6274216532707215,61.80721964999997,trace_json,bash score.sh 2>&1 | tail -1
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,466.92232548395793,0.76106436880289,3.640553346633911,63.14942489999996,tmp_subagent,bf7kjp8i2.ou
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,466.923926683267,0.742077119773318,3.6002935481071474,63.14942489999996,tmp_subagent,bv96r520o.ou
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,466.931982199351,0.7522895612896777,3.6218525708913805,63.14942489999996,tmp_subagent,bbm632sax.ou
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,466.9554247657458,0.7514996705273848,3.6201772009134294,63.14942489999996,tmp_subagent,brtd2j9vj.ou
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,467.7453167319298,0.7379761340075398,3.5916979115009307,63.14942489999996,trace_json,sleep 3 && bash score.sh 2>&1 | tail -1
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,476.74847103357314,0.7294847793597844,3.574011758685112,63.267907199999954,tmp_subagent,bjvo4g5bn.ou
ARA-4.5,claude-sonnet-4-5,parent,restricted_mlm_ara_seed1_job6786400,480.3691641489665,0.9424534443700716,4.066269901394844,64.13673029999995,tmp_subagent,b0vfgjpy3.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,0.0,1.8464253515518945,0,0.0,baseline_json,harness pre-agent baseline
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,1.122050420443217,1.844177063392467,7.822894307613373,0.47412809999999994,persisted,ba562a4kd.txt
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,1.3752196947733561,1.8420807683426696,7.809653538703919,0.5146543499999999,persisted,bvip05w6g.txt
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,1.454754348595937,1.844177063392467,7.822894307613373,0.5539174499999999,tmp_subagent,ba562a4kd.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,1.5824825326601664,1.8419,7.8086,0.5539174499999999,trace_short,"python local_score.py 2>/dev/null | python -c ""import sys,json; d=json.load(sys.stdin); print(f\"
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,1.7080933014551798,1.8420807683426696,7.809653538703919,0.5539174499999999,tmp_subagent,bvip05w6g.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,10.212403150399526,1.4872,5.9247,1.2743059500000002,trace_short,"python local_score.py 2>/dev/null | python -c ""import sys,json; d=json.load(sys.stdin); print(f\"
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,21.896378656228382,5.9023,367.3755,2.0445673500000003,trace_short,"python local_score.py 2>/dev/null | python -c ""import sys,json; d=json.load(sys.stdin); print(f\"
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,114.6647600332896,7.353026865914618,1562.414062133789,13.50318105,persisted,bkd1t2ncp.txt
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,114.99730674823125,7.353026865914618,1562.414062133789,13.50318105,tmp_subagent,bkd1t2ncp.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,129.62441062529882,1.03063780876724,4.302852948904038,15.0201297,persisted,bbjuzhcdy.txt
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,129.74129629532496,1.03063780876724,4.302852948904038,15.064152150000002,trace_json,bash score.sh 2>&1
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,129.95660251776377,1.03063780876724,4.302852948904038,15.064152150000002,tmp_subagent,bbjuzhcdy.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,165.63585534890493,1.8235670717631516,7.693913223981857,22.734009750000013,persisted,bl28qduv6.txt
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,165.96956690152487,1.8235670717631516,7.693913223981857,22.810150950000008,tmp_subagent,bl28qduv6.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,166.16800684928893,1.8235670717631516,7.693913223981857,22.810150950000008,tmp_subagent,bgqrnzo2l.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,166.25568413337072,1.8235670717631516,7.693913223981857,22.849443750000006,tmp_subagent,bw28uarzv.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,167.314242152373,1.8226850994168282,7.6884527721405025,22.849443750000006,trace_json,"bash score.sh 2>&1 | grep -E ""val_loss|score|\\""loss\\""|final"" | tail -5"
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,185.2499237616857,1.028397782538431,4.2965815114974975,23.96404740000001,persisted,blvji3wmm.txt
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,185.34124480485917,1.028397782538431,4.2965815114974975,24.090182400000007,trace_json,"bash score.sh 2>&1 | grep -E ""score|loss|compliant"""
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,185.5836148182551,1.028397782538431,4.2965815114974975,24.090182400000007,tmp_subagent,blvji3wmm.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,275.5121362527212,2.541741751352256,14.201775049209594,36.93584565000002,persisted,b8g6f67hz.txt
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,275.84472918510437,2.541741751352256,14.201775049209594,36.93584565000002,tmp_subagent,b8g6f67hz.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,277.7774312257767,1.027648217539021,4.294486077308655,37.027290300000026,persisted,bkjssk7eg.txt
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,278.1112363497416,1.027648217539021,4.294486077308655,37.07730675000003,tmp_subagent,bkjssk7eg.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,278.1744145512581,1.027648217539021,4.294486077308655,37.07730675000003,tmp_subagent,b9c77tzxj.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,278.9963595668475,1.0289862294396808,4.2982276355028155,37.07730675000003,persisted,bjhidfqd1.txt
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,279.3289386153221,1.0289862294396808,4.2982276355028155,37.15315860000003,tmp_subagent,bjhidfqd1.ou
ARA-4.6,claude-sonnet-4-6,parent,restricted_mlm_ara_seed0_job7079165,279.3826497157415,1.0289862294396808,4.2982276355028155,37.15315860000003,tmp_subagent,beinbrfsz.ou
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,331.5835588971774,1.016091828754432,4.262377794981003,43.64284027561537,persisted(resume),bmei49qou.txt
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,331.69087967077894,1.016091828754432,4.262377794981003,43.678078359712636,trace_json(resume),cp solution/basic_model_ft2.pt solution/basic_model.pt && bash score.sh 2>&1 | tail -3
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,450.8846795797348,1.2349496085748723,4.938205260276795,51.824862775011034,persisted(resume),bhxs5vjz6.txt
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,452.200200410684,1.2345497210411505,4.936830639719963,51.86629299922795,persisted(resume),bktuw95y2.txt
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,452.2714404463768,1.2345497210411505,4.936830639719963,51.88741639056718,trace_json(resume),python local_score.py 2>&1 | tail -5
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,474.57791961828866,5.7946268855299685,330.02958197021485,53.06860551909919,trace_json(resume),cp solution/basic_model_k13.pt solution/basic_model.pt && python local_score.py 2>&1 | grep -E \
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,504.38724180857344,2.3746741768795983,12.24751082801819,55.54820913247655,trace_json(resume),cp solution/basic_model_k13.pt solution/basic_model.pt && python local_score.py 2>&1 | grep -E \
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,528.7901569008827,2.375217632842859,12.253353214263916,57.44707324211785,trace_json(resume),cp solution/basic_model_k13.pt solution/basic_model.pt && python local_score.py 2>&1 | grep -E \
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,532.4655099590619,1.0227155719947192,4.280735808491706,57.69199161525609,trace_json(resume),cp solution/basic_model_k13.pt solution/basic_model.pt && python local_score.py 2>&1 | grep -E \
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,548.2320884625117,2.4153310223881035,12.693475035190582,59.513004136530924,persisted(resume),bm8xvg9mn.txt
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,579.0460577726365,18.043597965434465,68585931.213,61.46565056027711,persisted(resume),bjafzlyyz.txt
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,607.0406228502591,4.0665190493142465,59.8534830493927,63.99129610559791,persisted(resume),bktd1ytcl.txt
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,624.6616436759631,1.8343845891467272,7.761279700040817,65.9575046038202,persisted(resume),b2sjrd8n3.txt
ARA-4.6,claude-sonnet-4-6,resume,restricted_mlm_ara_seed0_resume_job8011216,625.6556543707848,1.8271677937722282,7.716255984544754,65.97768329632834,trace_json(resume),"python local_score.py 2>&1 | grep -E ""val_loss|score|Loss"" | tail -5"
